level_0,index,datetime,timestamp,joint_angle_1,joint_angle_des_1,joint_angle_2,joint_angle_des_2,joint_angle_3,joint_angle_des_3,joint_angle_4,joint_angle_des_4,timestamp_vicon,ee_base_ori_x,ee_base_ori_y,ee_base_ori_z,ee_base_ori_w,ee_top_ori_x,ee_top_ori_y,ee_top_ori_z,ee_top_ori_w
2788,2788,2023-10-20 12:06:52.867504,1697796412.867504,1.39,1.4,2.01,2.09,1.05,1.05,1.22,1.22,1697796412.877771,-0.0071921308720549,0.005249974878903,0.335554484873763,0.9419787145675818,-0.3741490947198341,0.1385528711302002,-0.3086020506242687,0.8634699364612546
2795,2795,2023-10-20 12:06:54.338074,1697796414.338074,1.57,1.57,2.01,2.09,1.05,1.05,1.22,1.22,1697796414.378111,-0.00715156091122,0.0052300486737769,0.3355485080682708,0.9419812633489908,-0.3967038190613561,0.1315126902079021,-0.2987200140616649,0.8579608647574865
2802,2802,2023-10-20 12:06:55.807590,1697796415.80759,1.75,1.75,2.01,2.09,1.05,1.05,1.22,1.22,1697796415.778427,-0.0071208158831142,0.0053767828899857,0.3354813068465566,0.9420046055850466,-0.37332141214291,0.1407237285496516,-0.3071507906347189,0.8639944139120198
2807,2807,2023-10-20 12:06:56.857597,1697796416.857597,1.75,1.92,2.01,2.09,1.05,1.05,1.23,1.22,1697796416.878676,-0.0071682517167316,0.0053289628464288,0.3354954260976786,0.9419994890602884,-0.3736012943558505,0.1403656487547578,-0.3068660254382055,0.8640328697086979
2816,2816,2023-10-20 12:06:58.748395,1697796418.748395,2.09,2.09,2.01,2.09,1.05,1.05,1.22,1.22,1697796418.779106,-0.0066937736883491,0.005664652689932,0.3354285962766883,0.9420248202163052,-0.3780149184975404,0.1496928983486901,-0.2850752169832722,0.8680028100410775
2822,2822,2023-10-20 12:07:00.007918,1697796420.007918,1.95,1.05,2.03,1.05,1.17,1.22,1.22,1.22,1697796419.979377,-0.0068536434997763,0.0051534447347733,0.3355457288359266,0.9419848902387504,-0.3781005414857585,0.1465870426820205,-0.2605210233761811,0.8761740784940759
2831,2831,2023-10-20 12:07:01.898398,1697796421.898398,1.22,1.22,1.11,1.05,1.21,1.22,1.21,1.22,1697796421.879807,-0.007844701283405,0.0043530855878975,0.3356523316155945,0.9419432167538836,-0.3305205465957873,0.1619953385850017,-0.4472990103363995,0.8151302189876353
2838,2838,2023-10-20 12:07:03.368433,1697796423.368433,1.4,1.4,1.05,1.05,1.21,1.22,1.22,1.22,1697796423.380147,-0.0077910656144533,0.0041945282712685,0.3356487537734755,0.9419456562453514,-0.3114282022217822,0.1148476433203473,-0.470657521526037,0.8174986184181837
2843,2843,2023-10-20 12:07:04.418522,1697796424.418522,1.4,1.57,1.05,1.05,1.21,1.22,1.22,1.22,1697796424.380373,-0.0079060745203921,0.004240985232044,0.3356530961605083,0.9419429425755068,-0.2954599563524248,0.1327645029869361,-0.4722268545424516,0.8198041222071266
2853,2853,2023-10-20 12:07:06.519266,1697796426.519266,1.74,1.75,1.05,1.05,1.23,1.22,1.24,1.22,1697796426.481211,-0.0079817705989319,0.0044496080906364,0.33565169415233,0.9419418413780208,-0.2921805164345317,0.1768239015190132,-0.4476836661500035,0.8264037685841812
2860,2860,2023-10-20 12:07:07.988115,1697796427.988115,1.92,1.92,1.03,1.05,1.23,1.22,1.23,1.22,1697796427.98155,-0.0074705607022661,0.0046916745003029,0.3356369037227188,0.9419501301940584,-0.2506547469832357,0.1218223042718332,-0.4352946093597517,0.8560666604061928
2867,2867,2023-10-20 12:07:09.458212,1697796429.458212,2.09,2.09,1.04,1.05,1.23,1.22,1.23,1.22,1697796429.48189,-0.0071806332762944,0.0049806036485663,0.3356391839066135,0.9419500890809182,-0.2600505844761216,0.1669215348537819,-0.4015261129265651,0.8621413314264481
2872,2872,2023-10-20 12:07:10.507827,1697796430.507827,2.09,1.05,1.05,1.22,1.22,1.22,1.22,1.22,1697796430.482116,-0.0072988791282667,0.0049107108685425,0.3356515016413037,0.9419451580257602,-0.2634280243401875,0.1792229741911022,-0.4022165408165696,0.8583161747327577
2879,2879,2023-10-20 12:07:11.978006,1697796431.978006,1.04,1.22,1.23,1.22,1.22,1.22,1.22,1.22,1697796431.982455,-0.0075473346786847,0.0046550741385463,0.3356744185871032,0.941936331569296,-0.2991490869798692,0.1515952666748122,-0.4224470543400763,0.842061271618815
2888,2888,2023-10-20 12:07:13.868986,1697796433.868986,1.4,1.4,1.23,1.22,1.22,1.22,1.22,1.22,1697796433.882885,-0.0077764499426136,0.0044325882220904,0.3356867197890925,0.941931157327956,-0.3404091777062081,0.1257311326475555,-0.4303454998716057,0.8265083331441999
2896,2896,2023-10-20 12:07:15.548992,1697796435.548992,1.57,1.57,1.22,1.22,1.22,1.22,1.22,1.22,1697796435.58327,-0.0077212616204547,0.0044029404869132,0.3356241757922198,0.9419540375505856,-0.3314882058757557,0.1268960093207483,-0.4285044206564953,0.830901277927518
2903,2903,2023-10-20 12:07:17.018467,1697796437.018467,1.75,1.75,1.22,1.22,1.23,1.22,1.23,1.22,1697796436.983587,-0.0077558360355958,0.0044928465306263,0.3357092278606063,0.9419230200322511,-0.3008378749841792,0.1459561190535952,-0.4208517542947437,0.8432539268766276
2908,2908,2023-10-20 12:07:18.068538,1697796438.068538,1.75,1.92,1.22,1.22,1.23,1.22,1.23,1.22,1697796438.083836,-0.0076596660687292,0.004641251473028,0.335641417479299,0.941947252861309,-0.2969418353119002,0.1465867539088846,-0.4196986015977539,0.8450981918315448
2915,2915,2023-10-20 12:07:19.539236,1697796439.539236,1.92,2.09,1.21,1.22,1.23,1.22,1.22,1.22,1697796439.584175,-0.0075394924280272,0.0049328121933654,0.3356812085880262,0.9419325610778484,-0.2737607523719036,0.1553919999530763,-0.4077972354278888,0.8570938055946522
2924,2924,2023-10-20 12:07:21.429523,1697796441.429523,1.66,1.05,1.41,1.4,1.21,1.22,1.21,1.22,1697796441.384583,-0.0073462321650452,0.0047069466410171,0.3356620876417456,0.9419420579028632,-0.358223817580146,0.1505128234109057,-0.3816773006902974,0.8386560824586871
2932,2932,2023-10-20 12:07:23.109860,1697796443.10986,1.22,1.22,1.4,1.4,1.22,1.22,1.22,1.22,1697796443.084968,-0.0073929688473179,0.0046119896460109,0.3356425531368938,0.941949122876005,-0.3554997883681874,0.1541844480030932,-0.3915603713558961,0.834582250019606
2939,2939,2023-10-20 12:07:24.579472,1697796444.579472,1.4,1.4,1.4,1.4,1.22,1.22,1.22,1.22,1697796444.585307,-0.0073731433225989,0.0045736452304621,0.3355968175330572,0.9419657608366316,-0.3630387559084768,0.1506507532434167,-0.3949582194516638,0.8303705300305327
2944,2944,2023-10-20 12:07:25.628613,1697796445.628613,1.4,1.57,1.4,1.4,1.22,1.22,1.22,1.22,1697796445.585533,-0.0075447347286874,0.004639031554587,0.3356274721630711,0.9419531603500974,-0.3624193389690158,0.1500407948784254,-0.3947737201071113,0.8308391496109846
2951,2951,2023-10-20 12:07:27.098961,1697796447.098961,1.57,1.75,1.39,1.4,1.22,1.22,1.22,1.22,1697796447.085872,-0.0076954998302163,0.0046371731059131,0.3357253256909702,0.9419170778776872,-0.3614215513557959,0.1501415132205168,-0.3926757538182694,0.8322486050373873
2961,2961,2023-10-20 12:07:29.199073,1697796449.199073,1.92,1.92,1.39,1.4,1.23,1.22,1.23,1.22,1697796449.186347,-0.0073175998332385,0.0049853126505993,0.33563961020624,0.9419488581929804,-0.3011396762643223,0.1475969576406645,-0.3839317311794427,0.860306026520909
2968,2968,2023-10-20 12:07:30.669677,1697796450.669677,2.09,2.09,1.39,1.4,1.22,1.22,1.23,1.22,1697796450.686687,-0.0069762206003025,0.0051017913172632,0.3356200366075187,0.941957799001133,-0.3072179058301307,0.1714421914293434,-0.3631942763244009,0.8627367217062504
2973,2973,2023-10-20 12:07:31.719208,1697796451.719208,2.01,1.05,1.46,1.57,1.22,1.22,1.22,1.22,1697796451.686913,-0.0069539267714007,0.0050850279277307,0.3356131604705679,0.9419605044333808,-0.240751115802103,0.1994888997085872,-0.421585178483335,0.8511809539788083
2980,2980,2023-10-20 12:07:33.189490,1697796453.18949,1.05,1.22,1.57,1.57,1.22,1.22,1.22,1.22,1697796453.187252,-0.0072104964954886,0.0050256767096622,0.3356372178350338,0.9419503221071994,-0.3334088680326157,0.1386252104116105,-0.3567941479973885,0.8615796618481452
2987,2987,2023-10-20 12:07:34.659902,1697796454.659902,1.22,1.4,1.57,1.57,1.22,1.22,1.22,1.22,1697796454.687592,-0.0072502061409863,0.0049057078984265,0.3356370481635671,0.941950710197182,-0.3203768814780088,0.1396705790463835,-0.3759744347604659,0.8581922905560396
2997,2997,2023-10-20 12:07:36.759940,1697796456.75994,1.57,1.57,1.57,1.57,1.22,1.22,1.22,1.22,1697796456.788067,-0.007266249332802,0.0046769876429139,0.3355799100228206,0.9419721075468728,-0.3372440597266283,0.1229100598793865,-0.3757093679901733,0.8544015637649386
3004,3004,2023-10-20 12:07:38.229827,1697796458.229827,1.75,1.75,1.57,1.57,1.22,1.22,1.22,1.22,1697796458.188384,-0.0072799311906305,0.0048813328652333,0.3356364243048288,0.9419508298585376,-0.315947461453896,0.142076335411781,-0.3732593998194723,0.86062125058774
3011,3011,2023-10-20 12:07:39.699631,1697796459.699631,1.92,1.92,1.56,1.57,1.23,1.22,1.23,1.22,1697796459.688724,-0.0070223956194217,0.0051766828354931,0.3356533819635535,0.941945165649792,-0.3482970721983994,0.1406413178148841,-0.3413584974082887,0.8616168205579966
3016,3016,2023-10-20 12:07:40.749819,1697796460.749819,1.93,2.09,1.57,1.57,1.22,1.22,1.23,1.22,1697796460.788972,-0.0069585510745042,0.0051478214335815,0.3356217244272186,0.9419570778936436,-0.337056248985754,0.1263292508386393,-0.3373786392628231,0.8698331214499524
3023,3023,2023-10-20 12:07:42.220548,1697796462.220548,2.09,1.05,1.57,1.75,1.22,1.22,1.22,1.22,1697796462.189289,-0.0067792856541538,0.0052885704643406,0.3355551518746542,0.94198132272293,-0.2981762378404482,0.1681629726315084,-0.3505485068795657,0.8717384298902728
3033,3033,2023-10-20 12:07:44.319987,1697796464.319987,1.22,1.22,1.75,1.75,1.22,1.22,1.22,1.22,1697796464.289764,-0.0070806525429172,0.005066906781674,0.3356532342889958,0.9419453790568584,-0.3922246225630693,0.1210024815607584,-0.3069168888859443,0.8586735516061789
3040,3040,2023-10-20 12:07:45.789940,1697796465.78994,1.39,1.4,1.75,1.75,1.22,1.22,1.22,1.22,1697796465.790104,-0.0072028238036751,0.0049152772391223,0.3356337711842368,0.9419521914723502,-0.3709643624743438,0.1255778462537229,-0.3257440313160453,0.8605268574345901
3047,3047,2023-10-20 12:07:47.259919,1697796467.259919,1.57,1.57,1.75,1.75,1.22,1.22,1.22,1.22,1697796467.290444,-0.0073192154320115,0.0048069767724232,0.3355925073685465,0.9419665551694822,-0.3714508046784921,0.1548348600999018,-0.3246665104073125,0.8559451634430112
3052,3052,2023-10-20 12:07:48.310517,1697796468.310517,1.57,1.75,1.75,1.75,1.22,1.22,1.22,1.22,1697796468.290669,-0.0072375162511486,0.0048512141439842,0.3356088728356751,0.9419611290036396,-0.3623978260939871,0.1570695467604254,-0.3289764740045695,0.8577712123138359
3059,3059,2023-10-20 12:07:49.779764,1697796469.779764,1.75,1.92,1.74,1.75,1.22,1.22,1.22,1.22,1697796469.791009,-0.007152009992774,0.0049766223018229,0.3356137403051757,0.9419593936587172,-0.3397432117247085,0.1289227299525536,-0.3305113729955267,0.8710428876405413
3068,3068,2023-10-20 12:07:51.669820,1697796471.66982,2.09,2.09,1.74,1.75,1.22,1.22,1.22,1.22,1697796471.691439,-0.0067835136537515,0.0053611092435034,0.3355959662074459,0.9419663422413136,-0.3735320210327016,0.152039098571477,-0.2899837970238073,0.8679097529308295
3074,3074,2023-10-20 12:07:52.930036,1697796472.930036,1.95,1.05,1.88,1.92,1.22,1.22,1.22,1.22,1697796472.89171,-0.0067206634968889,0.0052328040345399,0.3355900216958872,0.9419696320913172,-0.3462638522265814,0.1512181947818793,-0.2949610844497807,0.8776288286447337
3083,3083,2023-10-20 12:07:54.819562,1697796474.819562,1.22,1.22,1.92,1.92,1.22,1.22,1.22,1.22,1697796474.79214,-0.0068110229946028,0.005165009752528,0.3355078248381409,0.9419986370013508,-0.3589926944571442,0.1501518284013971,-0.2856156718914013,0.8757867101778494
3090,3090,2023-10-20 12:07:56.289833,1697796476.289833,1.39,1.4,1.92,1.92,1.22,1.22,1.22,1.22,1697796476.29248,-0.0068856661939428,0.0051095739677859,0.3355916475341405,0.9419685376700512,-0.4141969743741385,0.1072122463260431,-0.2581215700279957,0.8662099374535688
3095,3095,2023-10-20 12:07:57.340147,1697796477.340147,1.4,1.57,1.92,1.92,1.22,1.22,1.22,1.22,1697796477.292706,-0.0068337899200335,0.0050173561268126,0.3355657514827895,0.9419786366391844,-0.4146640840472191,0.1073461312712641,-0.2578356413668003,0.8660550141551887
3105,3105,2023-10-20 12:07:59.441119,1697796479.441119,1.75,1.75,1.92,1.92,1.22,1.22,1.22,1.22,1697796479.393181,-0.0068557749573688,0.0051504990673678,0.3355151782606703,0.9419957727430636,-0.3874698091159732,0.1070449095049805,-0.2712246169587436,0.874554596082077
3112,3112,2023-10-20 12:08:00.911082,1697796480.911082,1.92,1.92,1.92,1.92,1.22,1.22,1.23,1.22,1697796480.893521,-0.0068766263326625,0.0051932787253693,0.3355846438884926,0.9419706410778392,-0.3663571566342454,0.1442642773225866,-0.2769254613974296,0.8765172792941868
3119,3119,2023-10-20 12:08:02.379693,1697796482.379693,2.09,2.09,1.92,1.92,1.22,1.22,1.22,1.22,1697796482.39386,-0.0064957116835506,0.0053567083396984,0.3354879941200779,0.942006856241914,-0.3521833193640869,0.154723577861322,-0.2655639365219008,0.884026764093982
3124,3124,2023-10-20 12:08:03.431381,1697796483.431381,2.08,1.05,1.92,2.09,1.22,1.22,1.22,1.22,1697796483.394086,-0.0065921208562666,0.0053507187335805,0.3354934664285129,0.9420042716120935,-0.3515605363388842,0.154221337086983,-0.265956157200882,0.8842444746353573
3131,3131,2023-10-20 12:08:04.900691,1697796484.900691,1.06,1.22,2.1,2.09,1.22,1.22,1.22,1.22,1697796484.894426,-0.0066365396977263,0.0053841539772065,0.3354877251168423,0.942005813953776,-0.3806581964066173,0.1029374667792163,-0.2019719164181073,0.8964990576793352
3141,3141,2023-10-20 12:08:07.000783,1697796487.000783,1.39,1.4,2.09,2.09,1.22,1.22,1.22,1.22,1697796486.994901,-0.0068291786833196,0.0052146859699877,0.3354890507934554,0.942004918334534,-0.402973246826913,0.095251246936506,-0.2130011815682165,0.8849690723123381
3148,3148,2023-10-20 12:08:08.470584,1697796488.470584,1.57,1.57,2.09,2.09,1.22,1.22,1.22,1.22,1697796488.495241,-0.0070944798518669,0.0051049640728353,0.3355470436294142,0.941982902822024,-0.4069233513924377,0.0954894637396345,-0.2176658745887095,0.8819958704244573
3155,3155,2023-10-20 12:08:09.940848,1697796489.940848,1.74,1.75,2.09,2.09,1.22,1.22,1.23,1.22,1697796489.895557,-0.0069521999019139,0.0051407188248186,0.3355195040792978,0.9419935786983212,-0.4025097755077116,0.0990411367679945,-0.2102995472322207,0.8854099809028346
3160,3160,2023-10-20 12:08:10.990362,1697796490.990362,1.75,1.92,2.09,2.09,1.22,1.22,1.22,1.22,1697796490.995806,-0.0069012141953097,0.0052935259521521,0.3355149145741288,0.9419947419831702,-0.4017486938653935,0.0999363257049267,-0.2091486702077694,0.8859275091859214
3167,3167,2023-10-20 12:08:12.460811,1697796492.460811,1.92,2.09,2.09,2.09,1.22,1.22,1.22,1.22,1697796492.496146,-0.0068183137153415,0.0052125805815623,0.3355667025770931,0.9419773498992938,-0.375528176428735,0.0932587761768458,-0.2094988911093607,0.8979930979679377
3175,3175,2023-10-20 12:08:14.141263,1697796494.141263,1.94,1.05,1.94,1.05,1.39,1.4,1.22,1.22,1697796494.096507,-0.0071511962271599,0.0049083216299051,0.3355074001975734,0.941997639691291,-0.3556608294163821,0.1150055146112441,-0.2309815799026687,0.898290941607184
3184,3184,2023-10-20 12:08:16.030721,1697796496.030721,1.23,1.22,1.05,1.05,1.38,1.4,1.2,1.22,1697796495.996937,-0.0080505030490381,0.0041012542307729,0.3356228476562339,0.9419531162672125,-0.2871855633905456,0.125619965165042,-0.447211570719794,0.8377027441439614
3191,3191,2023-10-20 12:08:17.501769,1697796497.501769,1.4,1.4,1.05,1.05,1.38,1.4,1.2,1.22,1697796497.497277,-0.0081788404455103,0.0041375051648881,0.3356522548061117,0.9419413736871052,-0.3045511374018965,0.1224347636630883,-0.4452990036212958,0.8330468958755299
3198,3198,2023-10-20 12:08:18.970060,1697796498.97006,1.58,1.57,1.05,1.05,1.38,1.4,1.2,1.22,1697796498.997616,-0.0080561134268558,0.0042827311183925,0.3356464497253598,0.94194385078803,-0.2861111726102645,0.1212050470582871,-0.4395184933283992,0.8427770924138315
3203,3203,2023-10-20 12:08:20.022048,1697796500.022048,1.58,1.75,1.05,1.05,1.38,1.4,1.2,1.22,1697796499.997843,-0.0080444479657924,0.0043091087968123,0.3356146379519948,0.9419551651913451,-0.3068290864044883,0.1210582225772648,-0.4305125481382638,0.840154607425395
3213,3213,2023-10-20 12:08:22.121287,1697796502.121287,1.94,1.92,1.05,1.05,1.41,1.4,1.32,1.22,1697796502.098318,-0.0078746256319793,0.0044503793018067,0.3356714066770334,0.9419357149692796,-0.2663587303417692,0.1343162314278627,-0.384122296069541,0.873763262221525
3220,3220,2023-10-20 12:08:23.591331,1697796503.591331,2.08,2.09,1.05,1.05,1.4,1.4,1.25,1.22,1697796503.598657,-0.0073800959037089,0.0049844944386802,0.3356839918312382,0.9419325594902684,-0.1866776080536193,0.1417724189058976,-0.3936597423819812,0.8888667274213284
3225,3225,2023-10-20 12:08:24.640816,1697796504.640816,2.03,1.05,1.11,1.22,1.4,1.4,1.22,1.22,1697796504.598884,-0.0074429101048711,0.0048960411396976,0.3356709508527098,0.9419371765802468,-0.1600236755720872,0.1612469230509517,-0.4097271192386759,0.8834679059385099
3232,3232,2023-10-20 12:08:26.111330,1697796506.11133,1.04,1.22,1.22,1.22,1.38,1.4,1.22,1.22,1697796506.099223,-0.007831498229456,0.0044629314420281,0.3356292787786632,0.9419510269143192,-0.3382407764596811,0.1559797618677215,-0.3847966939501593,0.84450873018144
3239,3239,2023-10-20 12:08:27.581686,1697796507.581686,1.22,1.4,1.22,1.22,1.38,1.4,1.22,1.22,1697796507.599562,-0.0077917758258327,0.0042579257117293,0.3356366375297927,0.9419496832877052,-0.2978515053416531,0.1230221625850481,-0.4141747751581383,0.851239850982856
3249,3249,2023-10-20 12:08:29.681089,1697796509.681089,1.58,1.57,1.22,1.22,1.42,1.4,1.22,1.22,1697796509.700038,-0.0079141699507615,0.0042117248024225,0.3356391443803941,0.941947977357442,-0.3107686748067012,0.1102670537204621,-0.3998764459899867,0.855197541837623
3257,3257,2023-10-20 12:08:31.361105,1697796511.361105,1.74,1.75,1.22,1.22,1.41,1.4,1.23,1.22,1697796511.400422,-0.0077247574225413,0.004392823462088,0.3355815321989109,0.941969249217736,-0.3237113905315565,0.1001451229221654,-0.379026241880019,0.8611161350023235
3263,3263,2023-10-20 12:08:32.622373,1697796512.622373,1.92,1.92,1.21,1.22,1.4,1.4,1.24,1.22,1697796512.600694,-0.007363557881841,0.0047289071668833,0.3356276084839498,0.941954098603362,-0.2619667183771562,0.1254691396798311,-0.3830996443310243,0.876849813801742
3270,3270,2023-10-20 12:08:34.091735,1697796514.091735,2.09,2.09,1.21,1.22,1.4,1.4,1.23,1.22,1697796514.101033,-0.0071708341677649,0.0049871026976082,0.3356334766415834,0.9419521629581332,-0.1969111375618649,0.160635030757777,-0.3864033302803313,0.8866311843973285
3275,3275,2023-10-20 12:08:35.142457,1697796515.142457,2.09,1.05,1.22,1.4,1.4,1.4,1.23,1.22,1697796515.101259,-0.0073118080069587,0.0049889811058073,0.3356836288532335,0.941933197658475,-0.2393972403684932,0.1553479904594406,-0.3640454648924638,0.8865815600695705
3284,3284,2023-10-20 12:08:37.032013,1697796517.032013,1.22,1.22,1.4,1.4,1.39,1.4,1.22,1.22,1697796517.001689,-0.0077093656503164,0.0044289477375349,0.3356424742394681,0.9419474930109512,-0.3319923452780855,0.1310379805375943,-0.3731336149007674,0.8563769238860137
3292,3292,2023-10-20 12:08:38.711769,1697796518.711769,1.4,1.4,1.4,1.4,1.39,1.4,1.22,1.22,1697796518.702074,-0.0079020738237643,0.0043016824312134,0.3356358953151963,0.9419488301035844,-0.3376688392615992,0.1116098214296956,-0.371924886233173,0.8574350597873853
3300,3300,2023-10-20 12:08:40.391609,1697796520.391609,1.57,1.57,1.4,1.4,1.41,1.4,1.22,1.22,1697796520.402459,-0.0076752600666498,0.0043407900611991,0.3355187240366302,0.94199226841062,-0.3573901273173192,0.1242030890242095,-0.358022178869999,0.8536193583853012
3304,3304,2023-10-20 12:08:41.230725,1697796521.230725,1.58,1.75,1.39,1.4,1.4,1.4,1.22,1.22,1697796521.20264,-0.0077032908878101,0.0042539159600865,0.3356298219174898,0.9419528577100535,-0.3286148859460826,0.1119243612970495,-0.3700524887330404,0.8617112913646737
3311,3311,2023-10-20 12:08:42.701472,1697796522.701472,1.74,1.92,1.39,1.4,1.4,1.4,1.23,1.22,1697796522.702979,-0.007792878198262,0.0046044894715321,0.3356671632528458,0.9419371662907676,-0.2960830768714221,0.1169543307912297,-0.3706450134971047,0.8725129053883721
3320,3320,2023-10-20 12:08:44.592365,1697796524.592365,2.09,2.09,1.39,1.4,1.4,1.4,1.23,1.22,1697796524.603755,-0.0070145292245895,0.005076925426159,0.3356215916065004,0.9419570948060714,-0.2989616026987624,0.1271057407252084,-0.3261790843901708,0.8877349242273131
3327,3327,2023-10-20 12:08:46.061609,1697796526.061609,1.72,1.05,1.58,1.57,1.38,1.4,1.21,1.22,1697796526.104094,-0.0073216781163499,0.0047171142250722,0.3355731627161874,0.9419738819774164,-0.3730713498337369,0.1158369584284493,-0.3201414584331508,0.8630811164586875
3335,3335,2023-10-20 12:08:47.741283,1697796527.741283,1.22,1.22,1.57,1.57,1.39,1.4,1.22,1.22,1697796527.704456,-0.0072087279117783,0.0047206337262036,0.3355346758101085,0.9419884453580748,-0.3408388431260679,0.1070324105415969,-0.3325320482116958,0.8728089040690826
